Year,Quarter,Airline,PaxToIndia,PaxFromIndia,FreightToIndia,FreightFromIndia
9696.089,8658.416,LUFTHANSA,143640,15,1,153287
9737.204,7968.644,LUFTHANSA,141415,15,3,154931
9911.242,9648.824,LUFTHANSA,164775,18,3,173766
10.11,294.535,MAHAN AIR,8155,18,1,7053
101.57,321.645,MAHAN AIR,6659,18,4,5928
11.214,448.655,MAHAN AIR,8352,19,1,6714
13.183,112.124,MAHAN AIR,621,21,3,677
16.197400000000002,158.65804,MAHAN AIR,3488,22,4,3189
169.984,230.877,MAHAN AIR,1368,20,4,929
17.736,120.23020000000001,MAHAN AIR,4020,23,1,3328
18.072,451.93309999999997,MAHAN AIR,6490,24,1,5072
18.288,333.294,MAHAN AIR,3363,15,2,2863
18.408,124.221,MAHAN AIR,6781,16,1,5946
20.99706,104.8727,MAHAN AIR,3693,23,3,2658
21.6663,74.3438,MAHAN AIR,1307,22,1,1343
22.533,361.929,MAHAN AIR,5027,15,1,4215
22.6845,170.68734999999998,MAHAN AIR,4892,23,4,4343
22.773,461.101,MAHAN AIR,6283,19,2,6537
22.968,144.476,MAHAN AIR,3852,16,2,4175
233.321,254.142,MAHAN AIR,1731,20,3,529
24.967200000000002,436.936,MAHAN AIR,4672,24,2,4323
25.055,286.392,MAHAN AIR,4523,17,3,5279
26.032,258.226,MAHAN AIR,5560,17,4,5541
26.041,262.359,MAHAN AIR,9604,17,1,8306
26.294,154.5706,MAHAN AIR,3694,23,2,3121
26.715,222.563,MAHAN AIR,1874,15,3,3308
30.693,274.431,MAHAN AIR,4924,20,1,4679
31.4327,246.457,MAHAN AIR,2862,22,2,2301
38.029,193.819,MAHAN AIR,1434,21,1,872
4.791,198.714,MAHAN AIR,862,20,2,224
40.641,373.425,MAHAN AIR,7714,19,3,6676
40.696,263.792,MAHAN AIR,5842,16,4,6234
40.879,143.176,MAHAN AIR,824,21,4,1441
43.594,156.925,MAHAN AIR,3705,16,3,4348
44.351,232.226,MAHAN AIR,6140,18,3,6607
51.341,293.724,MAHAN AIR,4150,17,2,4632
51.7346,247.8162,MAHAN AIR,4165,22,3,3256
54.664,320.076,MAHAN AIR,5164,18,2,5915
64.706,162.296,MAHAN AIR,4270,15,4,4360
64.966,36.841,MAHAN AIR,400,21,2,396
80.425,276.773,MAHAN AIR,7039,19,4,6767
1138.548,1093.321,MALAYSIA AIRLINES,0,20,2,0
1549.91,1787.585,MALAYSIA AIRLINES,39906,22,2,47439
1743.738,2359.667,MALAYSIA AIRLINES,52390,22,3,71673
2077.193,2000.302,MALAYSIA AIRLINES,97487,16,1,101980
2184.3357,1880.1671000000001,MALAYSIA AIRLINES,867,20,3,287
2197.695,2690.974,MALAYSIA AIRLINES,102847,16,2,100580
2510.853,2505.488,MALAYSIA AIRLINES,100628,15,4,94783
2718.427,2918.466,MALAYSIA AIRLINES,82477,20,1,94682
2738.477,4060.462,MALAYSIA AIRLINES,120282,19,2,124123
2777.178,3054.273,MALAYSIA AIRLINES,94880,18,3,98318
2796.171,3043.141,MALAYSIA AIRLINES,98554,23,1,126353
2844.162,3661.565,MALAYSIA AIRLINES,100367,19,1,112854
3040.489,3032.807,MALAYSIA AIRLINES,98590,22,4,93522
3061.274,2521.182,MALAYSIA AIRLINES,80773,16,3,81177
3243.071,3128.936,MALAYSIA AIRLINES,115887,18,2,116208
3315.285,2757.238,MALAYSIA AIRLINES,86076,17,3,91675
3371.005,3480.103,MALAYSIA AIRLINES,108936,23,3,118922
3397.126,3221.694,MALAYSIA AIRLINES,114594,18,4,110420
3410.142,3167.366,MALAYSIA AIRLINES,99459,17,2,97193
3430.6911,2587.1954,MALAYSIA AIRLINES,0,20,4,0
3448.817,3203.291,MALAYSIA AIRLINES,101742,17,1,108014
3477.363,3033.758,MALAYSIA AIRLINES,106142,18,1,115839
3501.189,2702.846,MALAYSIA AIRLINES,96515,17,4,96451
3525.529,4115.329,MALAYSIA AIRLINES,120658,19,3,127210
3525.663,3975.496,MALAYSIA AIRLINES,118311,15,1,135826
3632.544,2370.062,MALAYSIA AIRLINES,0,21,1,0
3641.603,3836.264,MALAYSIA AIRLINES,124329,19,4,119487
3775.742,3766.572,MALAYSIA AIRLINES,96378,15,3,99274
3814.852,4275.268,MALAYSIA AIRLINES,141352,24,1,156604
3838.115,3176.543,MALAYSIA AIRLINES,78583,16,4,75783
3885.3849999999998,3599.679,MALAYSIA AIRLINES,136807,23,4,132743
3895.115,3923.413,MALAYSIA AIRLINES,108980,23,2,122113
4035.087,4077.427,MALAYSIA AIRLINES,127745,15,2,126279
4282.172,4435.581,MALAYSIA AIRLINES,159346,24,2,164115
4303.675,2950.104,MALAYSIA AIRLINES,1251,22,1,856
4597.504,2175.028,MALAYSIA AIRLINES,0,21,2,0
4646.645,2872.925,MALAYSIA AIRLINES,0,21,3,0
6344.191,2709.187,MALAYSIA AIRLINES,0,21,4,0
0,0,MALINDO AIRWAYS,345,21,1,0
0,0,MALINDO AIRWAYS,59658,15,2,56550
0,23.396,MALINDO AIRWAYS,831,22,1,1489
0,3.09,MALINDO AIRWAYS,39889,15,1,39475
0.189,78.665,MALINDO AIRWAYS,10079,22,2,9465
0.454,167.637,MALINDO AIRWAYS,58450,22,4,51944
0.927,152.34,MALINDO AIRWAYS,28452,22,3,31960
104.725,194.376,MALINDO AIRWAYS,56565,20,1,60308
116.285,252.47700000000003,MALINDO AIRWAYS,58360,23,4,49890
127.147,207.505,MALINDO AIRWAYS,92716,19,2,90613
129.44,246.117,MALINDO AIRWAYS,49813,24,1,54240
136.135,249.209,MALINDO AIRWAYS,87547,17,4,89244
14.038,11.879,MALINDO AIRWAYS,470,21,4,1019
143.374,344.068,MALINDO AIRWAYS,82571,18,1,96315
146.883,189.031,MALINDO AIRWAYS,90532,17,2,99379
156.912,238.298,MALINDO AIRWAYS,92479,19,3,87622
157.8,189.065,MALINDO AIRWAYS,88850,18,2,84743
171.521,196.455,MALINDO AIRWAYS,77201,17,3,89010
187.91,180.591,MALINDO AIRWAYS,87550,19,1,87892
203.696,139.149,MALINDO AIRWAYS,88831,18,4,79278
205.726,231.233,MALINDO AIRWAYS,51919,24,2,52398
27.616,90.918,MALINDO AIRWAYS,32027,19,4,26028
27.629,180.135,MALINDO AIRWAYS,59735,15,3,54874
28.474,256.71,MALINDO AIRWAYS,57319,23,1,69065
3.015,0,MALINDO AIRWAYS,10,21,3,141
4.4,4,MALINDO AIRWAYS,257,21,2,87
40.412,194.352,MALINDO AIRWAYS,48951,23,2,50263
402.359,149.42,MALINDO AIRWAYS,67911,18,3,68512
43.134,327.12,MALINDO AIRWAYS,72383,16,2,73016
43.545,299.583,MALINDO AIRWAYS,80380,16,3,82909
53.923,259.918,MALINDO AIRWAYS,83988,16,4,82856
6.614,275.847,MALINDO AIRWAYS,84934,15,4,73594
68.873,489.109,MALINDO AIRWAYS,87465,17,1,92099
71.544,339.568,MALINDO AIRWAYS,68094,16,1,72561
88.961,172.166,MALINDO AIRWAYS,50954,23,3,53199
2157.835,2687.209,MARTIN AIR HOLLAND,0,15,1,0
0,0,MEGA MALDIVES AIRLINES,0,17,2,0
0,0,MEGA MALDIVES AIRLINES,630,16,4,880
3.963,5.09,MEGA MALDIVES AIRLINES,3315,17,1,4044
0,0,MIHIN LANKA,11562,15,1,11094
0,0,MIHIN LANKA,0,17,1,0
0,0,MIHIN LANKA,0,17,2,0
0,0,MIHIN LANKA,10673,15,2,10672
1.359,0.435,MIHIN LANKA,17971,15,3,17540
110.982,195.257,MIHIN LANKA,34347,16,2,35445
118.467,211.644,MIHIN LANKA,41107,16,3,44197
3.822,3.456,MIHIN LANKA,26022,15,4,28446
372.947,118.878,MIHIN LANKA,32100,16,1,34867
9.115,30.828,MIHIN LANKA,9477,16,4,10865
0,0,MYANMAR AIRLINES,3862,15,1,3731
0,0,MYANMAR AIRLINES,0,15,3,0
0,0,MYANMAR AIRLINES,8066,17,1,8169
0,0,MYANMAR AIRLINES,782,22,2,808
0,0,MYANMAR AIRLINES,0,16,3,0
0,0,MYANMAR AIRLINES,3197,15,4,2715
0,0,MYANMAR AIRLINES,8316,16,4,7485
0,0,MYANMAR AIRLINES,79,21,3,0
0,0,MYANMAR AIRLINES,421,16,2,762
0,0,MYANMAR AIRLINES,524,15,2,904
0,0,MYANMAR AIRLINES,3932,16,1,4217
0,0,MYANMAR AIRLINES,2906,20,1,4317
0,20.205,MYANMAR AIRLINES,1192,18,3,1218
0,20.577,MYANMAR AIRLINES,8730,18,4,7970
0,26.173,MYANMAR AIRLINES,1912,19,2,2406
0.018,29.682,MYANMAR AIRLINES,8671,19,1,9197
0.045,32.273,MYANMAR AIRLINES,7845,17,4,7112
0.048,28.814,MYANMAR AIRLINES,8745,18,1,8623
0.05,13.649,MYANMAR AIRLINES,605,19,3,710
0.182,23.669,MYANMAR AIRLINES,2606,23,2,2990
0.513,0.964,MYANMAR AIRLINES,300,22,1,294
0.855,30.234,MYANMAR AIRLINES,2365,18,2,3171
1.2,3.588,MYANMAR AIRLINES,7200,19,4,6104
1.791,24.499,MYANMAR AIRLINES,1292,17,3,1265
10.202,28.733,MYANMAR AIRLINES,3333,23,3,2464
17.231,25.431,MYANMAR AIRLINES,2249,17,2,3445
17.639,17.772,MYANMAR AIRLINES,4527,23,1,4424
27.09,20.953,MYANMAR AIRLINES,4472,24,2,4010
29.421,38.775,MYANMAR AIRLINES,7335,23,4,6042
44.506,35.60965,MYANMAR AIRLINES,10643,24,1,8656
57.64,2.754,MYANMAR AIRLINES,1035,21,4,310
7.145,5.854,MYANMAR AIRLINES,1002,22,3,968
8.331,3.821,MYANMAR AIRLINES,1818,22,4,1540
0,0,NEOS SPA,11594,23,4,11071
0,0,NEOS SPA,9150,24,2,10075
0,0,NEOS SPA,2497,23,1,3388
0,0,NEOS SPA,5756,23,2,11250
0,0,NEOS SPA,11200,24,1,13426
0,0,NEOS SPA,13324,23,3,6898
0,0,NEPAL AIRLINES CORPORATION,11318,15,3,10910
0,101.62,NEPAL AIRLINES CORPORATION,10676,15,4,11048
0,28.948,NEPAL AIRLINES CORPORATION,20033,16,4,19664
0,34.087,NEPAL AIRLINES CORPORATION,19540,16,3,18439
0,41.599,NEPAL AIRLINES CORPORATION,21763,17,2,20146
0,60.147,NEPAL AIRLINES CORPORATION,13133,17,3,14156
0,67.913,NEPAL AIRLINES CORPORATION,14148,16,1,15263
0,9.126,NEPAL AIRLINES CORPORATION,21657,17,1,20843
0.081,0,NEPAL AIRLINES CORPORATION,7624,15,2,7195
0.633,0,NEPAL AIRLINES CORPORATION,2499,15,1,2170
1.365,7.81,NEPAL AIRLINES CORPORATION,1244,20,4,1339
138.668,33.992999999999995,NEPAL AIRLINES CORPORATION,29114,23,4,27022
147.028,48.416,NEPAL AIRLINES CORPORATION,27870,22,3,26107
179.904,46.105,NEPAL AIRLINES CORPORATION,31581,22,4,26356
181.253,67.112,NEPAL AIRLINES CORPORATION,28056,24,2,26147
19.295,207.377,NEPAL AIRLINES CORPORATION,27365,18,4,26650
195.71,39.8835,NEPAL AIRLINES CORPORATION,38465,23,2,29492
196.95,58.053,NEPAL AIRLINES CORPORATION,24349,23,1,19579
2.037,84.05,NEPAL AIRLINES CORPORATION,16359,17,4,16073
20.416,103.071,NEPAL AIRLINES CORPORATION,20723,20,1,19228
24.535,97.477,NEPAL AIRLINES CORPORATION,12615,18,1,11974
240.099,42.325,NEPAL AIRLINES CORPORATION,24897,23,3,20915
29.335,115.365,NEPAL AIRLINES CORPORATION,6780,21,3,6331
30.851,49.227,NEPAL AIRLINES CORPORATION,21755,22,1,14254
31.213,192.7,NEPAL AIRLINES CORPORATION,23460,19,1,23015
31.763,125.396,NEPAL AIRLINES CORPORATION,18562,18,2,17852
36.315,126.038,NEPAL AIRLINES CORPORATION,31460,19,4,31894
37.793,194.568,NEPAL AIRLINES CORPORATION,33945,19,2,32315
4.932,8.473,NEPAL AIRLINES CORPORATION,18489,16,2,17944
43.835,245.923,NEPAL AIRLINES CORPORATION,19944,18,3,22478
59.972,50.774,NEPAL AIRLINES CORPORATION,39143,22,2,37077
63.154,110.003,NEPAL AIRLINES CORPORATION,17226,21,4,19176
68.442,55.358,NEPAL AIRLINES CORPORATION,22904,24,1,22052
75.309,236.301,NEPAL AIRLINES CORPORATION,32932,19,3,30696
0,0,NOVO AIR,5625,22,4,6305
0,0,NOVO AIR,3327,22,3,6055
0,0,NOVO AIR,6555,18,4,7723
0,0,NOVO AIR,5518,23,4,5937
0,0,NOVO AIR,5485,24,2,4908
0,0,NOVO AIR,5949,23,1,6197
0,0,NOVO AIR,4618,17,1,4797
0,0,NOVO AIR,5706,19,1,7413
0,0,NOVO AIR,4954,17,4,5213
0,0,NOVO AIR,3047,22,2,5788
0,0,NOVO AIR,4929,23,2,5556
0,0,NOVO AIR,5861,24,1,6160
0,0,NOVO AIR,4856,17,2,5023
0,0,NOVO AIR,8274,19,2,9194
0,0,NOVO AIR,1478,16,4,1141
0,0,NOVO AIR,5529,23,3,6114
0,0,NOVO AIR,4246,17,3,5313
0,0,NOVO AIR,5034,18,2,5456
0,0,NOVO AIR,3789,18,1,4063
0,0,NOVO AIR,5115,18,3,5343
0,0,NOVO AIR,320,22,1,267
0,0,NOVO AIR,4096,20,1,4783
0,0,NOVO AIR,5241,19,4,5675
2.222,14.523,NOVO AIR,6274,19,3,6668
117.829,1049.2223999999999,OMAN AIR,12613,20,4,9174
1190.7241000000001,2843.3649,OMAN AIR,82325,22,2,85070
1196.55169,3621.90023,OMAN AIR,141784,24,1,197588
1204.6838,2533.00466,OMAN AIR,37871,22,1,57815
1399.85786,4026.3605500000003,OMAN AIR,163455,23,2,153977
15.85,978.0991,OMAN AIR,9015,20,3,10548
1510.15,2632.20944,OMAN AIR,44801,21,4,51339
1620.5130100000001,3448.47759,OMAN AIR,128311,23,3,203531
203.157,2485.452,OMAN AIR,154005,15,1,173363
2038.86164,5421.4517399999995,OMAN AIR,195244,23,4,178943
271.14873,2624.40426,OMAN AIR,126783,19,3,191870
303.439,2641.782,OMAN AIR,206382,16,3,222574
320.62,3784.271,OMAN AIR,217624,17,1,236096
320.794,2751.017,OMAN AIR,212808,16,4,205260
324.567,3658.836,OMAN AIR,227147,17,3,254647
329.264,3959.178,OMAN AIR,241460,16,1,218557
333.38559999999995,11675.4216,OMAN AIR,252765,18,1,264833
338.469,2616.314,OMAN AIR,167548,15,2,177248
359.78490000000005,2109.88612,OMAN AIR,159909,24,2,152515
379.46659999999997,1602.9826,OMAN AIR,26434,21,1,36438
385.652,2892.036,OMAN AIR,268551,17,4,254376
401.236,3498.582,OMAN AIR,248662,18,3,287795
441.169,3464.818,OMAN AIR,295670,18,2,258087
462.825,3644.11,OMAN AIR,212330,16,2,209389
468.531,3574.209,OMAN AIR,285601,18,4,280230
477.458,2325.727,OMAN AIR,155192,15,3,174619
478.97395,4664.377378,OMAN AIR,268887,19,4,244818
498.626,4622.397,OMAN AIR,283498,19,2,259095
5.04,667.4385,OMAN AIR,1604,20,2,527
534.3158000000001,1721.3534,OMAN AIR,18158,21,2,17924
551.314,2072.343,OMAN AIR,191307,15,4,185423
703.70081,4856.93816,OMAN AIR,183020,20,1,211099
739.558,3844.562,OMAN AIR,255611,19,1,279396
782.9448000000001,2492.2254400000006,OMAN AIR,92293,23,1,136138
850.71143,1972.1766,OMAN AIR,22779,21,3,21346
906.3018999999999,2807.2069699999997,OMAN AIR,65765,22,3,110045
951.36628,2931.83083,OMAN AIR,103564,22,4,109192
957.199,4254.723,OMAN AIR,268273,17,2,218222
0,0,PAK INTERNATIONAL,660,18,4,955
0,0,PAK INTERNATIONAL,337,19,1,512
0.077,0.388,PAK INTERNATIONAL,501,18,3,1064
0.13,1.054,PAK INTERNATIONAL,375,17,3,560
0.434,0.389,PAK INTERNATIONAL,470,18,2,1034
0.485,0.348,PAK INTERNATIONAL,589,17,4,985
0.841,0,PAK INTERNATIONAL,622,18,1,1347
10.449,58.979,PAK INTERNATIONAL,2886,16,2,6099
13.286,91.376,PAK INTERNATIONAL,3478,15,4,5674
18.887,96.266,PAK INTERNATIONAL,3077,15,2,6919
21.693,87.696,PAK INTERNATIONAL,2958,15,3,6038
3.31,20.174,PAK INTERNATIONAL,947,17,2,2654
32.701,104.54,PAK INTERNATIONAL,3629,15,1,6879
4.058,23.968,PAK INTERNATIONAL,1371,16,4,1475
4.299,60.741,PAK INTERNATIONAL,2122,17,1,3030
4.98,13.2,PAK INTERNATIONAL,2715,16,3,4849
8.095,54.381,PAK INTERNATIONAL,2565,16,1,6194
0,0,QANTAS AIRLINES,30409,22,1,28563
11.4125,120.08215,QANTAS AIRLINES,8160,23,3,8483
11.952,130.40259,QANTAS AIRLINES,9798,23,4,9566
13.65,183.94851,QANTAS AIRLINES,12830,24,1,13347
3.399,115.285,QANTAS AIRLINES,9216,23,2,8208
6.466399999999999,147.353,QANTAS AIRLINES,10704,23,1,10005
70.9385,56.6689,QANTAS AIRLINES,8270,24,2,8440
8.3655,113.288,QANTAS AIRLINES,11442,22,4,10969
8.644,123.438,QANTAS AIRLINES,10411,22,2,17291
8.867,203.70819,QANTAS AIRLINES,10948,22,3,11712
10860.719,19153.168,QATAR AIRWATYS,237709,15,2,245563
11408.995,19739.245,QATAR AIRWATYS,235308,15,3,239173
8966.692,16444.326,QATAR AIRWATYS,218625,15,1,252692
11276.941440000002,25151.533910000006,QATAR AIRWAYS,10198,20,2,15775
11923.602,24981.092,QATAR AIRWAYS,258760,16,2,268994
11958.172,22210.539,QATAR AIRWAYS,245082,16,1,280775
14065.109,24819.491,QATAR AIRWAYS,261282,16,3,263410
14233.873,25063.747,QATAR AIRWAYS,346657,15,4,313780
15038.63,23711.981,QATAR AIRWAYS,286397,16,4,248175
15526.702,25607.141,QATAR AIRWAYS,272470,24,2,269551
16119.554,26578.364,QATAR AIRWAYS,256011,17,1,270968
16181.447,28557.461,QATAR AIRWAYS,269417,17,2,248588
16425.269,28358.818,QATAR AIRWAYS,250973,23,2,251045
16426.414,26281.044,QATAR AIRWAYS,251724,23,3,267445
16592.444,27442.611,QATAR AIRWAYS,245086,17,3,253313
17106.271,22522.14,QATAR AIRWAYS,257111,22,4,217146
17153.034,26456.322,QATAR AIRWAYS,260785,17,4,207780
17626.763000000003,23762.529,QATAR AIRWAYS,287765,23,4,256360
17747.559,28231.029,QATAR AIRWAYS,255693,23,1,273021
18217.959,28753.804,QATAR AIRWAYS,272063,24,1,287672
18271.849,27122.459,QATAR AIRWAYS,254023,18,4,196841
18282.175,28356.284,QATAR AIRWAYS,233613,19,1,258072
19203.816,27993.837,QATAR AIRWAYS,231019,18,3,251924
19451.117,26237.369,QATAR AIRWAYS,260225,19,3,271143
19600.447,23204.553,QATAR AIRWAYS,245944,22,3,263947
19931.02,30602.426,QATAR AIRWAYS,241231,18,2,255715
20148.804,26058.263,QATAR AIRWAYS,275520,19,4,236382
20387.162,32541.947,QATAR AIRWAYS,280040,19,2,283145
20554.767,28851.961,QATAR AIRWAYS,194663,20,1,224621
20774.244970000007,30367.194030000002,QATAR AIRWAYS,16669,20,3,14872
21261.363,28159.674,QATAR AIRWAYS,239383,18,1,257859
21757.97,24886.018,QATAR AIRWAYS,248937,22,2,262001
22229.121040000005,29690.510690000003,QATAR AIRWAYS,182436,21,3,205994
22931.794,26583.657,QATAR AIRWAYS,234793,22,1,257517
23120.759730000005,27407.10936,QATAR AIRWAYS,236224,21,4,226753
24672.501480000003,26994.02737,QATAR AIRWAYS,35165,20,4,21696
25972.61208000001,31593.654439999988,QATAR AIRWAYS,84153,21,2,103329
28479.32356,33123.71125,QATAR AIRWAYS,67716,21,1,62286
0,0,REGENT AIRWAYS,8644,15,1,8699
0,0,REGENT AIRWAYS,15610,15,3,15904
0,0,REGENT AIRWAYS,17212,15,4,18436
0,0,REGENT AIRWAYS,9619,15,2,9958
0,0.07,REGENT AIRWAYS,19248,16,1,20067
0,105.479,REGENT AIRWAYS,27065,18,2,28614
0,112.395,REGENT AIRWAYS,28980,18,4,28098
0,113.983,REGENT AIRWAYS,28089,17,4,27759
0,132.878,REGENT AIRWAYS,29037,19,1,30015
0,170.346,REGENT AIRWAYS,26647,19,2,27412
0,3.605,REGENT AIRWAYS,24122,16,3,26643
0,4.043,REGENT AIRWAYS,21582,16,2,25822
0,5.182,REGENT AIRWAYS,21894,16,4,23446
0,54.463,REGENT AIRWAYS,21040,17,3,22481
0,61.985,REGENT AIRWAYS,27682,17,2,26710
0,66.212,REGENT AIRWAYS,30442,18,1,31775
0,81.219,REGENT AIRWAYS,24533,18,3,24235
0.011,17.827,REGENT AIRWAYS,28254,17,1,27887
0.786,126.658,REGENT AIRWAYS,26078,19,3,26091
0.9112,128.5425,REGENT AIRWAYS,27374,19,4,27659
123.018,33.0999,REGENT AIRWAYS,20533,20,1,19717
0,0,ROSSIYA AIRLINES,26094,17,1,26100
0,0,ROSSIYA AIRLINES,510,21,4,0
0,0,ROSSIYA AIRLINES,7987,17,2,10381
0,0,ROSSIYA AIRLINES,2933,22,1,3273
0,0.1,ROSSIYA AIRLINES,23910,16,4,19917
0.811,0.392,ROSSIYA AIRLINES,5469,19,2,7795
10.0905,0.754,ROSSIYA AIRLINES,20998,20,1,24339
15.314,0,ROSSIYA AIRLINES,19642,18,4,17455
4.1,0,ROSSIYA AIRLINES,7050,18,2,9866
4.873,4.8,ROSSIYA AIRLINES,26153,19,1,26479
5.586,1.366,ROSSIYA AIRLINES,27005,18,1,27004
6.313,2.612,ROSSIYA AIRLINES,23750,17,4,18953
9.064800000000002,0.9,ROSSIYA AIRLINES,21068,19,4,16273
0,0,RWANDA AIR,3390,17,2,3447
0,0,RWANDA AIR,3607,17,3,4268
0,0,RWANDAIR,3091,22,4,2213
0,0,RWANDAIR,2029,22,3,2581
0,0,RWANDAIR,3606,18,4,2825
0,0,RWANDAIR,807,21,1,1061
0,0,RWANDAIR,1676,23,1,2376
0,0,RWANDAIR,5071,21,4,5226
0,0,RWANDAIR,103,20,3,79
0,0,RWANDAIR,2836,19,1,3808
0,0,RWANDAIR,3120,17,4,2728
0,0,RWANDAIR,2085,22,2,2968
0,0,RWANDAIR,4665,19,2,6196
0,0,RWANDAIR,964,20,4,1145
0,0,RWANDAIR,289,21,3,442
0,0,RWANDAIR,3061,18,2,4228
0,0,RWANDAIR,2578,18,1,3890
0,0,RWANDAIR,3547,18,3,4199
0,0,RWANDAIR,4745,22,1,4938
0,0,RWANDAIR,3326,20,1,3099
0,0,RWANDAIR,7081,19,4,6660
0,0,RWANDAIR,5895,19,3,5671
0,29.802,RWANDAIR,1274,24,1,2065
0,33.54,RWANDAIR,1928,23,3,2232
0,52.382,RWANDAIR,1923,23,2,2058
0,56.180499999999995,RWANDAIR,2354,23,4,1856
0,0,SAFI AIRWAYS,0,17,3,0
10.423,81.43,SAFI AIRWAYS,5853,17,2,6056
123.864,286.556,SAFI AIRWAYS,7131,16,3,5683
153.707,275.814,SAFI AIRWAYS,9944,17,1,9298
27.933,94.817,SAFI AIRWAYS,7047,15,3,6781
35.158,125.496,SAFI AIRWAYS,5116,16,2,5856
4.53,50.669,SAFI AIRWAYS,6453,15,1,6702
65.727,322.475,SAFI AIRWAYS,8315,16,1,7647
8.759,69.785,SAFI AIRWAYS,5302,15,2,5582
8.917,101.305,SAFI AIRWAYS,6324,15,4,5150
85.433,329.966,SAFI AIRWAYS,7394,16,4,6930
0,0,SALAM AIR,8417,23,4,6942
0,0,SALAM AIR,43841,23,1,48184
0,0,SALAM AIR,41138,23,2,35737
0,100.765,SALAM AIR,57880,22,4,48057
0.298,32.293,SALAM AIR,41088,24,2,38158
0.409,12.123,SALAM AIR,40690,24,1,39876
23.404,226.679,SALAM AIR,49322,22,2,45543
3.644,216.9,SALAM AIR,43921,22,3,58510
73.852,250.444,SALAM AIR,28339,22,1,35082
1063.637,7987.83,SAUDIA,223346,18,2,189545
1071.401,7842.13,SAUDIA,205648,16,2,201045
1247.641,5087.678,SAUDIA,146209,20,1,155550
1302.531,6215.453,SAUDIA,192136,18,1,202769
1483.55,6037.729,SAUDIA,189714,19,1,203390
167.47,1325.755,SAUDIA,11650,20,3,1778
1711.247,9487.0745,SAUDIA,197861,19,4,184270
1846.295,5911.798,SAUDIA,207584,18,4,213227
1948.26,6673.518,SAUDIA,209836,19,2,203423
2096.757,4422.162,SAUDIA,156697,19,3,182470
333.694,6719.409,SAUDIA,150467,15,3,172654
425.271,5430.693,SAUDIA,153817,23,3,185316
434.139,7614.854,SAUDIA,183103,16,1,202580
466.49,8427.427,SAUDIA,170380,15,2,186259
546.014,7814.723,SAUDIA,157276,17,3,175336
60.787,963.863,SAUDIA,3916,20,2,2275
620.3130000000001,6679.398,SAUDIA,205949,23,4,188034
633.979,8062.139,SAUDIA,178431,15,4,180950
664.9719,6558.506,SAUDIA,130093,23,1,170166
666.063,6943.994,SAUDIA,165109,16,3,187774
666.487,7690.344,SAUDIA,180998,17,1,190302
667.562,3717.373,SAUDIA,152223,22,4,145024
678.74,6881.985,SAUDIA,187901,16,4,185085
718.954,8526.505,SAUDIA,204447,17,2,187935
721.9412000000001,5118.054,SAUDIA,147506,23,2,118411
724.257,5082.792,SAUDIA,152264,24,2,104265
755.715,4919.861,SAUDIA,75799,22,1,97976
770.6132,8866.4,SAUDIA,180999,24,1,192221
828.57,7450.868,SAUDIA,161792,18,3,182500
829.093,5641.62,SAUDIA,136592,22,2,126539
904.692,7088.786,SAUDIA,165671,15,1,194652
932.272,7004.194,SAUDIA,186003,17,4,188686
942.592,4179.369,SAUDIA,118951,22,3,169566
0,0,SCAT AIRLINES,2388,22,4,1421
0,0,SCAT AIRLINES,1818,18,4,1385
0,0,SCAT AIRLINES,3015,17,1,3419
0,0,SCAT AIRLINES,858,21,4,334
0,0,SCAT AIRLINES,3019,19,1,3410
0,0,SCAT AIRLINES,2087,17,4,1700
0,0,SCAT AIRLINES,0,16,3,0
0,0,SCAT AIRLINES,37,23,2,367
0,0,SCAT AIRLINES,0,17,2,0
0,0,SCAT AIRLINES,1490,15,4,1227
0,0,SCAT AIRLINES,0,19,2,237
0,0,SCAT AIRLINES,2291,16,4,1656
0,0,SCAT AIRLINES,0,16,2,0
0,0,SCAT AIRLINES,2028,16,1,2252
0,0,SCAT AIRLINES,2,18,2,234
0,0,SCAT AIRLINES,2523,18,1,2641
0,0,SCAT AIRLINES,368,22,1,850
0,0,SCAT AIRLINES,2277,20,1,2527
0,0,SCAT AIRLINES,2315,19,4,1961
0,13.49,SCAT AIRLINES,5448,24,1,5572
0,17.085,SCAT AIRLINES,7307,23,1,7716
0,3.594,SCAT AIRLINES,115,24,2,441
0,7.677,SCAT AIRLINES,2853,23,4,2284
303.635,424.677,SCOOT PTE LTD.,15744,16,2,14627
724.112,1221.157,SCOOT PTE LTD.,34952,17,1,33053
776.235,1250.859,SCOOT PTE LTD.,40281,16,4,31804
841.587,1334.094,SCOOT PTE LTD.,35683,16,3,34471
858.059,1109.238,SCOOT PTE LTD.,38623,17,2,37661
0,11.481,SCOOT TIGER AIR,944,20,4,0
0,12.302,SCOOT TIGER AIR,1433,20,3,15
1.3559,81.6418,SCOOT TIGER AIR,17486,22,1,13763
1125.204,1967.271,SCOOT TIGER AIR,112268,17,4,96107
19.2276,114.43382000000001,SCOOT TIGER AIR,74935,22,2,81259
21.004900000000003,212.85023999999999,SCOOT TIGER AIR,84207,22,3,98637
22.432,478.7037,SCOOT TIGER AIR,101788,24,2,109993
3.3626,267.5113,SCOOT TIGER AIR,93519,23,1,108598
3.904,29.859309999999997,SCOOT TIGER AIR,3610,21,4,1961
31.1082,459.64450000000005,SCOOT TIGER AIR,100749,23,3,113445
31.396,317.082,SCOOT TIGER AIR,95333,24,1,97496
